ID	Cote	Date_categorie	Datation	Contenu	Lien à la page	Ecriture	Formalité	Nombre de lignes par page complète	Nombre de colonnes	Gallica
1591	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 10562	16 (1/3)	1501-1525			Cursiva	Libraria		1	oo
1534	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1417	15 (2/3)	1450?-1455?			Textualis	Libraria		1	oo
1172	PARIS, Bibliothèque de l'Ecole des Beaux-Arts, Mn.Mas 0161	15 (2/3)	1451-1475	Heures à l'usage de Rome (fragment)	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=17731&VUE_ID=1439513	Textualis	Formata		1	
922	RENNES, Bibliothèque municipale, 0034	15 (2/3)	1440-1460	Heures de Catherine de Rohan et de Françoise de Dinan	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=796&VUE_ID=313356	Textualis	Formata	14	1	
1243	ANGERS, Musée des Beaux-Arts, 2003.1.071	14 (3/3)	1390-1400 circa)	Heures de Bonne d'Armagnac	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=1383&VUE_ID=423068	Textualis	Formata	15	1	
1186	PARIS, Bibliothèque de l'Ecole des Beaux-Arts, Ms.Mas 0054	16	1501-1600	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=3093&VUE_ID=763538	Humanistique		14	1	
461	DIJON, Musée des Beaux-Arts, Coll. Dard 225	15 (3/3)	1470-1480	Heures (fragment)	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15851&VUE_ID=1400030	Cursiva	Formata	23	1	
627	ROUEN, Bibliothèque municipale, 0355 (Y. 159)	15	1401-1500	Heures						
537	COLMAR, Bibliothèque municipale, 0308 (285)	15 (2/3)	1437	Heures		Cursiva	Libraria	20	1	
201	DIJON, Bibliothèque municipale, 1268 (Baudot 307)	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=7618&VUE_ID=1253216	Textualis	Formata		1	
67	ROUEN, Bibliothèque municipale, 0364 (O. 068)	15	1401-1500	Horae de passione Domini						
716	SOLESMES, Bibliothèque de l'abbaye Saint-Pierre, 024	15 (2/2)	1451-1500	Heures à l'usage de Paris	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12816&VUE_ID=1340969	Cursiva	Libraria	18	1	
1719	Paris, Bibl. Nat. Fr. 14396	15 (3/3)	1460-1500						1	oo
130	AUTUN, Bibliothèque municipale, S 192	15 (2/2)	1451-1500	Heures à l'usage de Rome	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12729&VUE_ID=1339709	Textualis	Formata	19	1	
87	PUY-EN-VELAY (LE), Bibliothèque du Grand Séminaire (CP), non coté 025	15	1401-1500	Horae ad usum Claramontensis						
409	SENS, Bibliothèque municipale, 036	15	1401-1500	Heures						
1175	PARIS, Bibliothèque de l'Ecole des Beaux-Arts, Mn.Mas 0167	15 (2/2)	1451-1500	Heures (fragment) miniature de saint Benoît	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=17744&VUE_ID=1440099	Textualis	Formata	16	1	
69	MANS (LE), Bibliothèque municipale, 0140	15	1401-1500	Horae, cum calendario	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=5479&VUE_ID=1171939	Textualis	Formata	14	1	
1460	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1191	15 (1/2)	1401-1450	Heures ?	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=11965&VUE_ID=1322089	Textualis	Formata	16	1	
370	AUXERRE, Trésor de la Cathédrale, n°014	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=16677&VUE_ID=1416089	Textualis	Formata	15	1	
554	AMIENS, Bibliothèque municipale, Lescalopier 024	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15359&VUE_ID=1392214	Textualis	Libraria	13	1	
1202	MAYENNE, Musée du château, inv. 2004-3-18	15	1401-1500	Heures de la Sainte Croix						
1058	PARIS, Musée de Cluny, Cl. 00884 a	15 (2/3)	1450-1460 circa)	Heures (fragment)						
459	MONTBRISON, Musée d'Allard, ms. A	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15882&VUE_ID=1400084	Cursiva	Formata	17	1	
1289	FONTAINEBLEAU, Bibliothèque du Palais, 001 (A. 323)	15	1401-1500	Heures						
1212	PARIS, Musée de Cluny, Cl. 00884 b	15 (2/3)	1450-1460 circa)	Heures (fragment)						
86	PUY-EN-VELAY (LE), Bibliothèque du Grand Séminaire (CP), non coté 019	14 (3/3)	1380-1400	Horae ad usum Eboracensis diocesis						
1370	PARIS, Bibliothèque nationale de France, Manuscrits, Smaf 81-28	15 (2/3)	1440-1450)	Heures à l'usage de Paris						
1439	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1170 (cf. Tours 517)	15 (2/3)	1440-1450? [CMD 1466 ante]			Textualis	Formata	17	1	http://gallica.bnf.fr/ark:/12148/btv1b90764667.r=.langFR
456	GRENOBLE, Bibliothèque municipale, 0164  (Ms.1054)	15	1401-1500	Heures						
1531	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1414	15-16	1475-1525?			Cursiva	Libraria		1	oo
52	ROUEN, Bibliothèque municipale, 3023 (Leber 0136)	15	1401-1500	Horae, cum calendario						
304	TOURS, Bibliothèque municipale, 0217	15 (2/3)	1466 ante	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=8368&VUE_ID=1267214	Textualis	Formata	17	1	
1369	PARIS, Bibliothèque nationale de France, Manuscrits, Smaf 80-13	14-15	1390-1420 circa)	Heures [Livre d'Heures troyen]						
1558	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 10526	13	1201-1300			Textualis	Libraria		1	http://gallica.bnf.fr/ark:/12148/btv1b105157445.r=.langFR http://gallica.bnf.fr/ark:/12148/btv1b90725848.r=.langFR
1158	PARIS, Bibliothèque de l'Ecole des Beaux-Arts, Mn.Mas 0072	14-15	1385-1415	Heures (fragment)	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=17602&VUE_ID=1432727	Textualis	Formata		1	
1159	PARIS, Bibliothèque de l'Ecole des Beaux-Arts, Mn.Mas 0073	14-15	1385-1415	Heures (fragment)	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=17603&VUE_ID=1432730	Textualis	Formata		1	
416	NEVERS, Bibliothèque municipale, 006 (4232)	15	1401-1500	Heures de la Vierge	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=9692&VUE_ID=1284075	Textualis	Formata	16	1	
198	CLERMONT-FERRAND, Bibliothèque municipale (Bibliothèque du Patrimoine), 1509	15 (3/3)	1475-1500	Heures à l'usage de Clermont	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12137&VUE_ID=1325512	Textualis	Formata	17	1	
546	AMIENS, Bibliothèque municipale, Lescalopier 016	14	1301-1400	Heures à l'usage d'Amiens	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15351&VUE_ID=1391837	Textualis	Formata	8	1	
1379	RIOM, Musée Mandet, C.R. 79.8.08	15 (3/3)	1480-1500	Heures (fragment)						
116	AIX-EN-PROVENCE, Musée Paul-Arbaud, MS 013	15 (3/3)	1480-1490 circa)	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15833&VUE_ID=1399655	Textualis	Libraria	23	1	
344	LYON, Bibliothèque municipale, 5764	15	1401-1500?	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12523&VUE_ID=1335929	Textualis	Libraria	23	2	
1686	PARIS, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 220	16 (1/3)	1517 ca						1	oo
248	NIMES, Bibliothèque municipale, 009	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=5296&VUE_ID=1133685	Cursiva	Libraria	21	1	
698	NIMES, Bibliothèque municipale, 008	14	1301-1400	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=5295&VUE_ID=1133529	Textualis	Formata	15	1	
1652	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 14829	15 (2/3)	1440-1460, add. 1502			Textualis	Formata	13	1	oo
529	AIX-EN-PROVENCE, Musée Paul-Arbaud, Rés. 0938	16 (1/3)	1505)	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15834&VUE_ID=1399690	Textualis	Formata	37	1	
413	CHATEAUROUX, Bibliothèque municipale, 06	15 (3/3)	1475-1500	Heures à l'usage de Rome	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=8220&VUE_ID=1266115	Cursiva	Libraria	66	1	
1065	PARIS, Musée de Cluny, Cl. 10953	15 (2/3)	1460-1470 circa)	Heures (fragment)	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=16195&VUE_ID=1409138	Cursiva	Formata	15	1	
530	AIX-EN-PROVENCE, Musée Paul-Arbaud, Rés. 1027	16 (1/3)	1518)	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15835&VUE_ID=1399728	Textualis	Formata	31	1	
235	NON RENSEIGNÉE, Collection privée, CP 0376	15 (3/3)	1480-1500-16e s.	Heures de Jehanne de Beaulne à l'usage de Tours						
531	AIX-EN-PROVENCE, Musée Paul-Arbaud, Rés. 1028	16	1501-1600	Heures à l'usage de Rome	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15836&VUE_ID=1399788	Cursiva	Formata	33	1	
697	NIMES, Bibliothèque municipale, 006	15	1401-1500	Heures, calendrier en français	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=5294&VUE_ID=1133386	Textualis	Formata	13	1	
1079	PARIS, Musée de Cluny, D.S. 01853	15 (3/3)	1488 circa)	Heures à l'usage de Rouen (Grandes Heures d'Antoine Vérard)	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=16255&VUE_ID=1409484	Cursiva	Formata	29	1	
117	AIX-EN-PROVENCE, Musée Paul-Arbaud, MO 085	15	1401-1500?	Heures, calendrier en français					1	
1094	METZ, Bibliothèque municipale, 1588	14 (1/3)	1300-1310 circa)	Heures à l'usage de Metz						
85	ARRAS, Bibliothèque municipale, 1129.1 (0233)	15	1401-1500	Horae, calendrier et prière à N.D. en français						
292	AURILLAC, Bibliothèque municipale, 02 (08)	15 (2/3)	1430-1440 circa)	Heures à l'usage de Bayeux	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=7263&VUE_ID=1250391	Textualis	Formata	14	1	
356	AUTUN, Bibliothèque municipale, Legs Chevalier n° 15	14-15	1385-1415 ca	Heures ? (fragment)	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12718&VUE_ID=1339545	Textualis	Formata		1	
463	AUXERRE, Trésor de la Cathédrale, n°254	15 (3/3)	1475-1500	Heures ? (fragment)	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=16683&VUE_ID=1416192	Textualis	Formata		1	
376	AUXERRE, Trésor de la Cathédrale, n°256	15 (1/2)	1401-1450						1	oo
377	AUXERRE, Trésor de la Cathédrale, n°257	15	1401-1460			Textualis	Formata	19	1	oo
357	BEAUNE, Archives hospitalières, non coté [9]	15 (2/3)	1440-1460	Heures ?	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15976&VUE_ID=1402085	Textualis	Formata	16	1	
681	MONTPELLIER, Bibliothèque municipale, 119	15 (1/3)	1401)	Heures à l'usage de Maguelone						
498	CARPENTRAS, Bibliothèque municipale, 0054	15 (3/3)	1480-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15649&VUE_ID=1396658	Cursiva	Formata	26	1	
895	CHANTILLY, Bibliothèque du château, 0408 (1574)	15	1401-1460			Textualis	Libraria/Formata		1	oo
192	CHARLEVILLE-MEZIERES, Bibliothèque municipale, 0010	13	1201-1300	"Heures ; Prières à la Vierge, en vers"	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=2535&VUE_ID=646985	Textualis	Libraria	33	2	
2	CHARLEVILLE-MEZIERES, Bibliothèque municipale, 0078	NA	14e s., 16e s.	Heures						
354	CHARLEVILLE-MEZIERES, Bibliothèque municipale, 0127	15 (2/3)	1451-1475	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=6462&VUE_ID=1238193	Textualis	Libraria	16	1	
541	CHARLEVILLE-MEZIERES, Bibliothèque municipale, 0478	15 (3/3)	1475-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=2697&VUE_ID=676628	Cursiva	Formata	20	1	
1125	CHARTRES, Bibliothèque municipale, 0929	15	1401-1500	Heures à l'usage de Rouen						
705	CHARTRES, Bibliothèque municipale, nouv. acq. 313	15	1401-1500	Heures à l'usage de Chartres	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=2752&VUE_ID=692239	Textualis	Formata	15	1	
202	DIJON, Bibliothèque municipale, 2244	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=7623&VUE_ID=1253263	Hybrida	Formata	28	2	
203	DIJON, Bibliothèque municipale, 2245	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=7624&VUE_ID=1253290	Textualis	Formata	12	1	
5	DIJON, Bibliothèque municipale, 2555	15	1401-1500	Horae v. Mariae	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=7627&VUE_ID=1253304	Cursiva	Formata	17	1	
207	DIJON, Bibliothèque municipale, 2969	15 (3/3)	1466-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=7637&VUE_ID=1253350	Textualis	Formata	15	1	
208	DIJON, Bibliothèque municipale, 2970	15 (2/2)	1451-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=7638&VUE_ID=1253358	Cursiva	Formata	20	1	
209	DIJON, Bibliothèque municipale, 2978	15 (2/3)	1440-1470	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=7646&VUE_ID=1253409	Textualis	Formata	16	1	
210	DIJON, Bibliothèque municipale, 2979	15	1401-1500	"Calendrier, en français ; Quinze joies Notre Dame, en prose ; Heures"	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=7647&VUE_ID=1253421	Textualis	Formata	15	1	
385	DIJON, Musée des Beaux-Arts, Coll. Dard 194	15 (3/3)	1480-1500	Heures (fragment)						
386	DIJON, Musée des Beaux-Arts, Coll. Grangier 458	15	1401-1500	Heures (fragment)	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15853&VUE_ID=1400034	Textualis	Formata		1	
991	EVREUX, Bibliothèque municipale, lat. 138	15 (3/3)	1480-1500	"Heures ; Livre de raison de la famille Londault, de Chartres, pour les années 1488-1493"						
1015	LILLE, Bibliothèque municipale, A091	15	1401-1500	Livre d'heures réalisé pour Jeanne Martinache, religieuse à l'hôpital de Seclin						
1012	LILLE, Bibliothèque municipale, A092	15 (2/3)	1460-1470 circa)	Heures de la Vierge						
1210	LILLE, Musée des Beaux-Arts, SPBA 367	14	1301-1400	Heures						
1211	LILLE, Musée des Beaux-Arts, X 124	NA	15e s., 16e s.	Heures à l'usage de Reims	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=5271&VUE_ID=1129193	Textualis	Formata	15	1	
1751	London, British Library, Add MS 18853	16 (1/3)	1520-1530			Humanistique	Formata	20	1	
308	LYON, Bibliothèque municipale, 0572 (0487)	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12367&VUE_ID=1331290	Cursiva	Formata	26	1	
793	MANS (LE), Musée de Tessé, 688	15 (1/3)	1401-1425	Heures						
656	LYON, Bibliothèque municipale, 6849	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12547&VUE_ID=1337183	Textualis	Formata	14	1	
1199	LYON, Bibliothèque municipale, 6881	16 (1/3)	1505-1510)	Heures à l'usage de Chalon-sur-Saône						
1200	LYON, Bibliothèque municipale, 6883	15 (2/3)	1440-1460	Heures à l'usage de Lyon						
669	LYON, Bibliothèque municipale, Res. 810367	16 (1/3)	1510)	Heures à l'usage de Rome	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12593&VUE_ID=1338317	Textualis	Formata	25	1	
670	LYON, Bibliothèque municipale, Res. A 490330	16 (1/3)	1504	Heures à l'usage de Rome	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12594&VUE_ID=1338367	Cursiva	Formata	31	1	
671	LYON, Bibliothèque municipale, Res. A 490331	16 (1/3)	1510	Heures à l'usage d'Orléans	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12595&VUE_ID=1338371	Cursiva	Formata	29	1	
672	LYON, Bibliothèque municipale, Res. A 491956	16 (1/3)	1520)	Heures à l'usage de Rome	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12596&VUE_ID=1338407	Textualis	Formata	29	1	
673	LYON, Bibliothèque municipale, Res. B 493007	16 (1/3)	1509	Heures à l'usage de Rome	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12597&VUE_ID=1338436	Cursiva	Formata	33	1	
674	LYON, Bibliothèque municipale, Res. B 496344	16 (1/3)	1517	Heures à l'usage de Rome	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12598&VUE_ID=1338556	Cursiva	Formata	23	1	
1204	LYON, Musée des Tissus, R 32 bis	15	1401-1500	Heures à l'usage de Rome						
1203	LYON, Musée des Tissus, R 50	16 (3/3)	1581 ?)	Heures						
710	MANS (LE), Bibliothèque municipale, 0519	15	1401-1500	Heures à l'usage de Paris	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=3284&VUE_ID=791513	Cursiva	Formata	15	1	
398	MANS (LE), Bibliothèque municipale, 0688	15 (2/3)	1435-1440 circa)	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=3287&VUE_ID=792269	Textualis	Formata	16	1	
99	METZ, Bibliothèque municipale, 0470	15	1401-1500	Horae diurnae						
100	METZ, Bibliothèque municipale, 0568	15	1401-1500	"Horae diurnae ; etc."						
101	METZ, Bibliothèque municipale, 0570	15	1401-1500	Horae diurnae						
240	METZ, Bibliothèque municipale, 0574	15	1401-1500	Heures						
1394	METZ, Bibliothèque municipale, 0576	16	1501-1600	Heures à l'usage de Verdun						
241	METZ, Bibliothèque municipale, 0587	15	1401-1500	Heures						
242	METZ, Bibliothèque municipale, 0597	14	1301-1400	Heures						
971	METZ, Bibliothèque municipale, 0598	15	1401-1500	Heures						
243	METZ, Bibliothèque municipale, 0600	15	1401-1500	"Heures de la Vierge à l'usage de Paris, en français ; Prières et oraisons pendant la messe ; etc."						
244	METZ, Bibliothèque municipale, 1255	15	1401-1500	Heures						
1095	METZ, Bibliothèque municipale, 1581	15 (2/3)	1425-1450	Heures à l'usage de Toul						
71	MONTPELLIER, Bibliothèque interuniversitaire. Section Médecine, H 206	15 (3/3)	1475-1500	Horae, cum calendario	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=8031&VUE_ID=1261916	Textualis	Formata	15	1	
293	MOULINS, Bibliothèque municipale, 109	14-15	1385-1415 ca	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=6401&VUE_ID=1237014	Textualis	Formata	15	1	
1395	MOULINS, Bibliothèque municipale, 111	16	1501-1600	Heures à l'usage de  Saint-Pourçain						
300	MOULINS, Bibliothèque municipale, 122	NA	15e s., 16e s.	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=8378&VUE_ID=1267379	Textualis	Formata	13	1	
299	MOULINS, Bibliothèque municipale, 123	NA	15e s., 17e s.	Heures						
298	MOULINS, Bibliothèque municipale, 124	16	16e s. ?	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=16679&VUE_ID=1416113	Textualis	Formata	10	1	
518	NANTES, Archives départementales de Loire-Atlantique, J(0104) 0661-0663	15-16	1480-1520 ?	Heures (fragment)						
520	NANTES, Bibliothèque municipale, 3072	15	1401-1500	Heures à l'usage de Nantes	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=4297&VUE_ID=946681	Textualis	Formata	15	1	
1332	NANTES, Musée Dobrée, 0998.6.1	NA	16e s., 17e s.-18e s.	Heures						
720	NON RENSEIGNÉE, Collection privée, CP 0034	15	1401-1500	Heures à l'usage d'Avignon						
836	NON RENSEIGNÉE, Collection privée, CP 0038	15 (3/3)	1480-1500	Heures						
1189	NON RENSEIGNÉE, Collection privée, CP 0039	15	1401-1500	Heures à l'usage d'Amiens						
838	NON RENSEIGNÉE, Collection privée, CP 0041	15	1401-1500	Heures en flamand						
839	NON RENSEIGNÉE, Collection privée, CP 0042	15 (3/3)	1480-1500	Heures						
840	NON RENSEIGNÉE, Collection privée, CP 0043	15 (3/3)	1480-1500	Heures						
804	NON RENSEIGNÉE, Collection privée, CP 0163	13	1270-1280)	Heures						
805	NON RENSEIGNÉE, Collection privée, CP 0166	15	1401-1500?	Heures						
1115	NON RENSEIGNÉE, Collection privée, CP 0168	15	1401-1500	Heures à l'usage de Rome						
806	NON RENSEIGNÉE, Collection privée, CP 0169	15 (2/3)	1440)	Heures à l'usage de Sarum						
1116	NON RENSEIGNÉE, Collection privée, CP 0327	15	1401-1500	Heures de Frainay						
947	ORLEANS, Médiathèque, 0140 (117)	NA	16e s.-17e s.	"Evangéliaire du Saint-Esprit, fragm. ; Armoiries de Charles de Lorraine ; Heures"						
1806	Paris, Bibl. Nat. Rothschild 2531 (16d)	15 (3/3)	1470?			Cursiva	Formata			
1807	Paris, Bibl. Nat. Rothschild 2532 (16e)	15-16	1500?							oo
1808	Paris, Bibl. Nat. Rothschild 2533 (22a)	NA	1701-1800						1	oo
1810	Paris, Bibl. Nat. Rothschild 2535 (24b)	NA	19e s.	JARRY (Nicolas), Heures, copie d'un fragment						
1811	Paris, Bibl. Nat. Rothschild 2536 (24c)	15 (3/3)	1480?							oo
1812	Paris, Bibl. Nat. Rothschild 2751 (105a)	15 (3/3)	1490?			Textualis	Libraria			oo
1814	Paris, Bibl. Nat. Rothschild 31	16 (1/3)	1525?							oo
1813	Paris, Bibl. Nat. Rothschild 3154 (24a)	15-16	1480-1520							oo
1726	Paris, Bibl. Nat. Smith-Lesouëf 9	15 (2/2)	1451-1500							oo
1925	PARIS, Bibliothèque Mazarine, 0506	15 (3/3)	1480-1500			Cursiva	Formata			
